fl_iter,main_task_acc,allNDBS,adv_norm_diff_bs,adv_norm_diff,backdoor_acc
128,72.3529411764706,1.131261:1.058538:1.161687:1.126136:1.09946:1.123737:1.181295:1.157599:1.138927:1.180716,0.0,0.0,3.3333333333333335
129,72.6470588235294,1.247985:1.175752:1.101229:1.14242:1.093837:1.238429:1.186282:1.165088:1.23719:1.191339,0.0,0.0,5.0
130,72.05882352941177,1.314957:1.217512:1.252061:1.246705:1.244292:1.282821:1.246786:1.204121:1.22906:1.281562,0.0,0.0,2.5
131,72.94117647058823,1.941935:1.130404:1.138566:1.241776:1.200083:1.276817:1.138735:1.133345:1.257395:1.184667,1.941935,1.941935,6.666666666666667
132,70.29411764705883,1.026585:1.046354:1.082639:1.088159:1.051015:1.05084:1.042231:1.093881:1.078195:1.081532,0.0,0.0,8.333333333333334
133,70.0,1.069313:1.087545:0.993177:1.083677:1.084152:1.062254:1.070806:1.032726:1.056368:1.120699,0.0,0.0,3.3333333333333335
134,70.58823529411765,1.042546:1.114289:1.241629:1.218875:1.126315:1.144069:1.0871:1.144828:1.064261:1.106013,0.0,0.0,5.833333333333333
135,72.6470588235294,1.158361:1.104891:1.170879:1.138866:1.187403:1.135873:1.276201:1.123075:1.242662:1.33716,0.0,0.0,7.5
136,73.23529411764706,1.063063:1.058753:1.150216:1.102068:1.098392:1.100655:1.047641:1.020754:1.108869:1.046439,0.0,0.0,6.666666666666667
137,69.70588235294117,1.084407:1.054376:0.983878:1.082928:0.98941:1.029537:1.021208:1.116221:1.05926:1.107236,0.0,0.0,7.5
138,69.70588235294117,1.031344:1.108994:1.001808:1.054485:1.007903:1.069361:1.079731:1.091586:1.03628:1.032625,0.0,0.0,15.833333333333334
139,71.47058823529412,0.936313:0.93627:0.933352:0.964683:0.929786:0.965941:0.986542:0.957671:0.940289:0.976269,0.0,0.0,7.5
